<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.06.28	11:15:00	2334.817	2335.745	2334.039	2334.855	1101	0	199
2024.06.28	11:30:00	2334.811	2335.153	2333.773	2334.410	1093	0	200
2024.06.28	11:45:00	2334.403	2334.602	2333.265	2333.942	1057	0	199
2024.06.28	12:00:00	2333.908	2335.200	2333.166	2334.174	1393	0	200
2024.06.28	12:15:00	2334.137	2335.080	2332.160	2333.401	1729	0	200
2024.06.28	12:30:00	2333.455	2339.358	2331.108	2336.257	3851	0	199
2024.06.28	12:45:00	2336.278	2338.281	2334.089	2335.496	2252	0	199
2024.06.28	13:00:00	2335.441	2339.809	2334.589	2337.027	3298	0	199
2024.06.28	13:15:00	2336.977	2337.461	2331.226	2331.509	2640	0	199
2024.06.28	13:30:00	2331.560	2332.235	2327.008	2331.048	3500	0	199
2024.06.28	13:45:00	2330.996	2331.021	2326.598	2330.290	2640	0	199
2024.06.28	14:00:00	2330.337	2333.645	2328.640	2332.409	2829	0	199
2024.06.28	14:15:00	2332.474	2333.252	2327.896	2328.917	2280	0	199
2024.06.28	14:30:00	2328.968	2329.793	2322.811	2325.109	2724	0	199
2024.06.28	14:45:00	2325.178	2326.885	2324.240	2326.437	2923	0	199
2024.06.28	15:00:00	2326.480	2326.896	2324.156	2325.935	2151	0	199
2024.06.28	15:15:00	2325.930	2328.698	2324.285	2328.244	2000	0	199
2024.06.28	15:30:00	2328.288	2330.231	2327.040	2329.028	1548	0	199
2024.06.28	15:45:00	2329.068	2330.373	2327.927	2328.593	1412	0	199
2024.06.28	16:00:00	2328.640	2330.761	2328.436	2330.086	1414	0	199
2024.06.28	16:15:00	2330.125	2332.512	2330.125	2331.039	1330	0	199
2024.06.28	16:30:00	2331.013	2331.056	2327.772	2328.243	1286	0	200
2024.06.28	16:45:00	2328.295	2330.446	2327.668	2329.950	1251	0	199
2024.06.28	17:00:00	2330.032	2332.713	2329.828	2331.820	1299	0	200
2024.06.28	17:15:00	2331.819	2332.602	2328.905	2329.379	1347	0	199
2024.06.28	17:30:00	2329.421	2329.692	2326.944	2327.638	1138	0	199
2024.06.28	17:45:00	2327.618	2328.394	2326.383	2326.816	1068	0	199
2024.06.28	18:00:00	2326.871	2328.098	2326.337	2327.985	1007	0	200
2024.06.28	18:15:00	2327.996	2328.405	2326.644	2326.644	1036	0	199
2024.06.28	18:30:00	2326.636	2327.057	2326.022	2326.700	1042	0	200
2024.06.28	18:45:00	2326.690	2326.690	2325.335	2325.802	948	0	200
2024.06.28	19:00:00	2325.793	2326.236	2324.043	2324.791	1126	0	200
2024.06.28	19:15:00	2324.793	2325.383	2323.562	2324.275	1026	0	199
2024.06.28	19:30:00	2324.227	2325.044	2322.926	2324.958	1131	0	199
2024.06.28	19:45:00	2324.975	2326.225	2324.836	2325.004	1206	0	200
2024.06.28	20:00:00	2324.972	2325.233	2322.870	2324.423	1049	0	199
2024.06.28	20:15:00	2324.418	2325.364	2324.368	2325.045	752	0	200
2024.06.28	20:30:00	2325.069	2325.671	2324.625	2325.373	738	0	199
2024.06.28	20:45:00	2325.326	2326.814	2325.148	2326.638	861	0	200
2024.06.30	22:00:00	2322.849	2325.884	2322.838	2324.489	664	0	200
2024.06.30	22:15:00	2324.544	2325.501	2324.340	2324.797	561	0	200
2024.06.30	22:30:00	2324.802	2324.862	2323.631	2324.783	592	0	200
2024.06.30	22:45:00	2324.779	2325.040	2324.193	2324.521	451	0	200
2024.06.30	23:00:00	2324.528	2325.558	2323.089	2325.550	621	0	200
2024.06.30	23:15:00	2325.515	2325.595	2324.738	2325.204	566	0	200
2024.06.30	23:30:00	2325.200	2326.157	2324.878	2325.660	680	0	200
2024.06.30	23:45:00	2325.651	2326.037	2324.673	2324.933	630	0	199
2024.07.01	00:00:00	2324.952	2324.952	2322.320	2322.542	1013	0	200
2024.07.01	00:15:00	2322.553	2324.002	2322.100	2322.776	1131	0	199
2024.07.01	00:30:00	2322.791	2325.286	2322.516	2324.415	958	0	199
2024.07.01	00:45:00	2324.392	2324.819	2323.221	2324.819	941	0	200
2024.07.01	01:00:00	2324.769	2326.375	2323.464	2325.917	1599	0	199
2024.07.01	01:15:00	2325.970	2327.841	2325.136	2327.689	1276	0	199
2024.07.01	01:30:00	2327.721	2328.499	2326.154	2326.341	1252	0	200
2024.07.01	01:45:00	2326.386	2327.889	2326.005	2327.837	994	0	199
2024.07.01	02:00:00	2327.785	2327.785	2326.203	2326.424	992	0	200
2024.07.01	02:15:00	2326.382	2326.913	2325.765	2326.378	791	0	200
2024.07.01	02:30:00	2326.357	2326.357	2324.430	2326.130	1342	0	199
2024.07.01	02:45:00	2326.125	2326.897	2326.125	2326.613	843	0	199
2024.07.01	03:00:00	2326.605	2327.567	2326.281	2327.312	944	0	199
2024.07.01	03:15:00	2327.327	2327.588	2326.433	2327.530	911	0	200
2024.07.01	03:30:00	2327.533	2327.533	2324.486	2324.835	803	0	199
2024.07.01	03:45:00	2324.839	2325.174	2324.451	2324.746	723	0	200
2024.07.01	04:00:00	2324.729	2325.964	2324.081	2325.885	788	0	199
2024.07.01	04:15:00	2325.885	2326.047	2324.130	2324.346	670	0	199
2024.07.01	04:30:00	2324.333	2324.354	2321.400	2322.082	1142	0	199
2024.07.01	04:45:00	2322.031	2323.984	2321.825	2323.578	829	0	199
2024.07.01	05:00:00	2323.532	2323.981	2321.993	2322.728	933	0	200
2024.07.01	05:15:00	2322.671	2322.819	2321.467	2321.676	857	0	199
2024.07.01	05:30:00	2321.691	2322.139	2318.442	2319.339	2123	0	199
2024.07.01	05:45:00	2319.372	2321.864	2319.196	2321.794	1181	0	199
2024.07.01	06:00:00	2321.795	2324.999	2321.292	2324.295	1404	0	199
2024.07.01	06:15:00	2324.304	2327.536	2323.143	2327.261	1496	0	199
2024.07.01	06:30:00	2327.211	2328.974	2325.917	2326.245	1262	0	199
2024.07.01	06:45:00	2326.217	2326.994	2325.046	2326.447	1285	0	199
2024.07.01	07:00:00	2326.400	2326.935	2324.355	2326.127	1265	0	199
2024.07.01	07:15:00	2326.157	2326.373	2323.948	2324.709	1146	0	200
2024.07.01	07:30:00	2324.694	2326.470	2324.354	2326.412	1051	0	199
2024.07.01	07:45:00	2326.449	2326.716	2323.637	2323.686	1136	0	199
2024.07.01	08:00:00	2323.647	2324.368	2321.816	2323.067	1751	0	199
2024.07.01	08:15:00	2323.063	2324.970	2321.897	2324.612	1220	0	199
2024.07.01	08:30:00	2324.643	2325.589	2323.651	2324.914	1153	0	199
2024.07.01	08:45:00	2324.905	2326.204	2323.862	2325.749	1098	0	200
2024.07.01	09:00:00	2325.750	2329.184	2325.403	2328.072	1307	0	199
2024.07.01	09:15:00	2328.072	2329.437	2327.501	2327.518	1167	0	199
2024.07.01	09:30:00	2327.511	2328.146	2326.378	2326.422	1104	0	199
2024.07.01	09:45:00	2326.377	2327.966	2326.178	2327.409	1086	0	199
2024.07.01	10:00:00	2327.393	2329.880	2327.393	2328.956	1191	0	200
2024.07.01	10:15:00	2328.981	2330.147	2328.030	2328.967	1263	0	200
2024.07.01	10:30:00	2328.993	2332.059	2328.476	2330.274	1161	0	199
2024.07.01	10:45:00	2330.321	2332.454	2329.604	2332.426	1119	0	200
2024.07.01	11:00:00	2332.469	2334.134	2332.024	2333.773	1424	0	199
2024.07.01	11:15:00	2333.763	2336.412	2333.592	2335.633	1374	0	199
2024.07.01	11:30:00	2335.681	2337.290	2334.909	2336.716	1311	0	199
2024.07.01	11:45:00	2336.665	2338.247	2335.944	2338.129	1295	0	199
2024.07.01	12:00:00	2338.161	2338.472	2335.290	2336.073	1323	0	200
2024.07.01	12:15:00	2336.099	2336.883	2334.363	2334.422	1715	0	199
2024.07.01	12:30:00	2334.516	2335.214	2329.836	2330.352	1984	0	199
2024.07.01	12:45:00	2330.307	2330.334	2327.130	2327.427	1891	0	199
2024.07.01	13:00:00	2327.462	2329.535	2326.831	2328.063	2253	0	199
2024.07.01	13:15:00	2328.067	2328.398	2325.451	2327.741	2020	0	199
2024.07.01	13:30:00	2327.663	2333.158	2325.527	2332.804	3063	0	199
2024.07.01	13:45:00	2332.730	2334.109	2322.549	2326.867	2466	0	199
2024.07.01	14:00:00	2327.029	2334.275	2327.015	2327.915	4256	0	199
2024.07.01	14:15:00	2327.916	2328.656	2320.919	2323.728	3331	0	199
2024.07.01	14:30:00	2323.766	2324.292	2319.185	2322.470	2883	0	199
2024.07.01	14:45:00	2322.534	2324.673	2321.108	2324.013	2167	0	199
2024.07.01	15:00:00	2324.049	2328.846	2323.017	2328.118	2190	0	199
2024.07.01	15:15:00	2328.073	2328.993	2325.739	2326.680	1747	0	199
2024.07.01	15:30:00	2326.734	2327.987	2324.864	2324.908	1571	0	199
2024.07.01	15:45:00	2324.896	2328.799	2324.896	2327.713	1379	0	199
2024.07.01	16:00:00	2327.707	2329.033	2327.033	2328.803	1491	0	200
2024.07.01	16:15:00	2328.795	2331.870	2328.620	2330.624	1483	0	199
2024.07.01	16:30:00	2330.655	2330.938	2328.126	2329.402	1308	0	200
2024.07.01	16:45:00	2329.427	2329.488	2326.603	2328.096	1285	0	200
2024.07.01	17:00:00	2328.115	2328.538	2326.737	2327.245	1203	0	199
2024.07.01	17:15:00	2327.237	2329.268	2327.066	2329.036	1207	0	199
2024.07.01	17:30:00	2329.029	2329.843	2328.896	2329.416	1107	0	199
2024.07.01	17:45:00	2329.408	2329.865	2328.417	2329.265	985	0	199
2024.07.01	18:00:00	2329.224	2329.224	2327.289	2327.452	978	0	199
2024.07.01	18:15:00	2327.442	2327.958	2326.972	2327.280	947	0	199
2024.07.01	18:30:00	2327.238	2329.352	2327.160	2329.302	889	0	199
2024.07.01	18:45:00	2329.321	2330.732	2329.045	2329.931	928	0	200
2024.07.01	19:00:00	2329.977	2331.133	2329.582	2329.751	965	0	200
2024.07.01	19:15:00	2329.796	2330.966	2328.908	2330.925	948	0	200
2024.07.01	19:30:00	2330.969	2331.451	2329.584	2329.650	857	0	199
2024.07.01	19:45:00	2329.666	2331.427	2329.496	2330.900	940	0	199
2024.07.01	20:00:00	2330.974	2332.387	2330.861	2332.051	698	0	199
2024.07.01	20:15:00	2332.049	2332.282	2331.234	2331.584	583	0	200
2024.07.01	20:30:00	2331.588	2331.933	2331.397	2331.670	503	0	200
2024.07.01	20:45:00	2331.699	2332.221	2331.515	2331.638	419	0	200
2024.07.01	22:00:00	2332.521	2332.521	2331.299	2331.853	520	0	199
2024.07.01	22:15:00	2331.807	2332.017	2331.405	2331.514	405	0	200
2024.07.01	22:30:00	2331.515	2331.824	2331.490	2331.787	403	0	200
2024.07.01	22:45:00	2331.794	2331.843	2331.406	2331.831	319	0	200
2024.07.01	23:00:00	2331.812	2332.519	2331.781	2331.997	404	0	200
2024.07.01	23:15:00	2332.000	2332.553	2331.930	2332.425	332	0	200
2024.07.01	23:30:00	2332.434	2332.543	2331.878	2332.177	423	0	200
2024.07.01	23:45:00	2332.176	2332.430	2331.659	2332.222	607	0	200
2024.07.02	00:00:00	2332.216	2333.889	2332.088	2333.426	817	0	199
2024.07.02	00:15:00	2333.415	2333.415	2331.834	2332.701	736	0	199
2024.07.02	00:30:00	2332.640	2333.275	2331.740	2331.973	711	0	199
2024.07.02	00:45:00	2331.919	2333.373	2331.732	2333.095	818	0	200
2024.07.02	01:00:00	2333.064	2333.883	2331.410	2332.136	1278	0	200
2024.07.02	01:15:00	2332.133	2332.447	2331.089	2331.774	1007	0	199
2024.07.02	01:30:00	2331.788	2333.510	2331.788	2332.679	978	0	200
2024.07.02	01:45:00	2332.639	2334.198	2332.153	2333.996	1091	0	199
2024.07.02	02:00:00	2334.050	2334.302	2333.045	2333.289	871	0	199
2024.07.02	02:15:00	2333.238	2333.238	2332.116	2332.418	738	0	200
2024.07.02	02:30:00	2332.367	2333.360	2331.213	2332.816	1037	0	200
2024.07.02	02:45:00	2332.866	2333.008	2331.839	2332.279	805	0	200
2024.07.02	03:00:00	2332.278	2332.682	2328.333	2329.110	1209	0	199
2024.07.02	03:15:00	2329.068	2330.184	2328.491	2329.697	970	0	200
2024.07.02	03:30:00	2329.739	2329.850	2327.763	2328.078	793	0	200
2024.07.02	03:45:00	2328.077	2328.410	2325.697	2326.033	869	0	200
2024.07.02	04:00:00	2326.036	2326.227	2324.866	2325.090	876	0	199
2024.07.02	04:15:00	2325.146	2326.497	2325.018	2326.341	812	0	199
2024.07.02	04:30:00	2326.299	2327.305	2325.960	2327.253	793	0	200
2024.07.02	04:45:00	2327.269	2327.819	2326.786	2327.265	726	0	200
2024.07.02	05:00:00	2327.251	2328.526	2326.301	2328.223	864	0	200
2024.07.02	05:15:00	2328.285	2328.918	2327.999	2328.438	765	0	200
2024.07.02	05:30:00	2328.448	2329.899	2327.260	2329.794	1320	0	199
2024.07.02	05:45:00	2329.795	2330.825	2329.501	2329.855	988	0	199
2024.07.02	06:00:00	2329.923	2331.777	2329.861	2330.850	1146	0	200
2024.07.02	06:15:00	2330.843	2331.015	2329.100	2329.383	984	0	200
2024.07.02	06:30:00	2329.405	2329.790	2327.570	2329.724	1044	0	200
2024.07.02	06:45:00	2329.747	2331.133	2329.471	2330.470	1055	0	199
2024.07.02	07:00:00	2330.437	2330.478	2326.343	2326.349	1281	0	199
2024.07.02	07:15:00	2326.399	2326.892	2323.281	2324.217	1510	0	199
2024.07.02	07:30:00	2324.214	2327.518	2324.213	2327.132	1455	0	200
2024.07.02	07:45:00	2327.187	2330.877	2327.187	2330.679	1282	0	199
2024.07.02	08:00:00	2330.737	2331.778	2330.004	2331.253	1315	0	200
2024.07.02	08:15:00	2331.270	2332.048	2329.153	2330.203	1255	0	199
2024.07.02	08:30:00	2330.191	2330.191	2328.381	2328.525	1113	0	199
2024.07.02	08:45:00	2328.614	2332.463	2328.614	2331.153	1303	0	199
2024.07.02	09:00:00	2331.181	2331.931	2329.956	2330.964	1186	0	199
2024.07.02	09:15:00	2331.034	2331.694	2328.575	2328.969	1092	0	200
2024.07.02	09:30:00	2329.011	2329.375	2326.550	2326.562	1156	0	199
2024.07.02	09:45:00	2326.587	2326.779	2324.110	2324.880	1332	0	199
2024.07.02	10:00:00	2324.923	2325.204	2322.834	2323.699	1297	0	200
2024.07.02	10:15:00	2323.723	2324.958	2323.158	2324.546	1025	0	199
2024.07.02	10:30:00	2324.559	2325.980	2323.146	2325.980	1114	0	199
2024.07.02	10:45:00	2325.953	2326.463	2324.229	2324.530	1113	0	199
2024.07.02	11:00:00	2324.533	2325.645	2324.276	2324.392	1057	0	199
2024.07.02	11:15:00	2324.357	2325.278	2322.439	2324.425	1175	0	200
2024.07.02	11:30:00	2324.362	2325.062	2321.035	2321.283	1285	0	199
2024.07.02	11:45:00	2321.253	2321.670	2319.922	2320.696	1400	0	199
2024.07.02	12:00:00	2320.727	2322.563	2319.004	2320.882	2020	0	199
2024.07.02	12:15:00	2320.849	2324.373	2320.245	2322.121	2004	0	199
2024.07.02	12:30:00	2322.103	2325.942	2321.149	2325.758	1971	0	199
2024.07.02	12:45:00	2325.780	2328.692	2325.377	2327.388	1770	0	199
2024.07.02	13:00:00	2327.343	2329.004	2326.415	2327.590	2144	0	199
2024.07.02	13:15:00	2327.538	2329.462	2326.089	2328.765	1705	0	200
2024.07.02	13:30:00	2328.692	2333.877	2327.087	2333.280	3347	0	199
2024.07.02	13:45:00	2333.322	2336.779	2331.543	2334.413	3382	0	199
2024.07.02	14:00:00	2334.421	2335.788	2323.676	2326.882	5267	0	199
2024.07.02	14:15:00	2326.825	2327.778	2324.000	2326.464	3294	0	199
2024.07.02	14:30:00	2326.502	2328.261	2322.874	2323.454	2488	0	199
2024.07.02	14:45:00	2323.496	2327.199	2323.248	2326.573	2323	0	199
2024.07.02	15:00:00	2326.565	2330.418	2326.224	2329.152	1908	0	200
2024.07.02	15:15:00	2329.189	2330.081	2326.946	2327.970	1763	0	199
2024.07.02	15:30:00	2327.954	2328.577	2324.125	2324.417	1885	0	199
2024.07.02	15:45:00	2324.462	2326.248	2324.306	2324.711	1471	0	199
2024.07.02	16:00:00	2324.678	2325.011	2320.921	2321.789	1478	0	199
2024.07.02	16:15:00	2321.801	2323.941	2321.287	2323.902	1307	0	199
2024.07.02	16:30:00	2323.915	2324.395	2321.676	2322.646	1141	0	199
2024.07.02	16:45:00	2322.646	2324.118	2322.125	2322.837	1155	0	199
2024.07.02	17:00:00	2322.835	2324.681	2322.083	2324.505	1187	0	199
2024.07.02	17:15:00	2324.466	2325.055	2322.067	2324.743	1188	0	199
2024.07.02	17:30:00	2324.712	2324.829	2322.952	2323.503	1022	0	199
2024.07.02	17:45:00	2323.505	2325.212	2323.367	2324.591	980	0	199
2024.07.02	18:00:00	2324.546	2326.590	2324.432	2326.427	961	0	200
2024.07.02	18:15:00	2326.460	2327.492	2326.018	2326.522	939	0	199
2024.07.02	18:30:00	2326.570	2326.611	2325.715	2326.327	843	0	200
2024.07.02	18:45:00	2326.348	2328.838	2326.316	2328.279	874	0	200
2024.07.02	19:00:00	2328.277	2329.099	2328.036	2328.888	768	0	200
2024.07.02	19:15:00	2328.888	2330.002	2328.528	2329.390	812	0	200
2024.07.02	19:30:00	2329.339	2330.270	2328.641	2329.405	930	0	199
2024.07.02	19:45:00	2329.414	2331.298	2329.414	2330.760	994	0	200
2024.07.02	20:00:00	2330.725	2330.962	2329.522	2329.673	846	0	199
2024.07.02	20:15:00	2329.640	2329.684	2328.607	2329.360	602	0	199
2024.07.02	20:30:00	2329.369	2330.119	2329.212	2329.408	513	0	199
2024.07.02	20:45:00	2329.401	2329.847	2329.140	2329.496	387	0	199
2024.07.02	22:00:00	2330.266	2330.999	2329.901	2330.537	525	0	200
2024.07.02	22:15:00	2330.532	2331.266	2330.500	2330.965	424	0	200
2024.07.02	22:30:00	2330.965	2331.084	2330.152	2330.152	341	0	200
2024.07.02	22:45:00	2330.154	2330.281	2329.717	2330.005	419	0	200
2024.07.02	23:00:00	2329.989	2331.443	2329.989	2330.683	490	0	200
2024.07.02	23:15:00	2330.681	2330.854	2329.949	2329.965	350	0	200
2024.07.02	23:30:00	2329.952	2330.302	2329.649	2329.983	409	0	199
2024.07.02	23:45:00	2329.979	2330.401	2329.909	2330.180	427	0	200
2024.07.03	00:00:00	2330.177	2331.814	2330.177	2331.486	733	0	199
2024.07.03	00:15:00	2331.532	2332.121	2330.978	2331.433	738	0	199
2024.07.03	00:30:00	2331.479	2332.109	2331.229	2331.624	733	0	200
2024.07.03	00:45:00	2331.620	2331.729	2330.200	2330.261	632	0	200
2024.07.03	01:00:00	2330.242	2331.545	2329.196	2331.033	1221	0	199
2024.07.03	01:15:00	2331.065	2331.272	2329.473	2329.895	1062	0	199
2024.07.03	01:30:00	2329.885	2330.547	2328.429	2329.161	1108	0	199
2024.07.03	01:45:00	2329.110	2329.968	2328.629	2329.102	1026	0	199
2024.07.03	02:00:00	2329.144	2331.051	2328.993	2329.745	986	0	200
2024.07.03	02:15:00	2329.733	2329.875	2328.118	2328.462	715	0	200
2024.07.03	02:30:00	2328.460	2329.550	2327.848	2329.287	1096	0	199
2024.07.03	02:45:00	2329.301	2329.301	2326.820	2328.785	1006	0	199
2024.07.03	03:00:00	2328.772	2329.454	2328.017	2328.912	928	0	200
2024.07.03	03:15:00	2328.848	2329.911	2328.848	2329.192	800	0	200
2024.07.03	03:30:00	2329.235	2331.006	2328.966	2330.498	746	0	200
2024.07.03	03:45:00	2330.468	2332.496	2330.468	2331.648	964	0	199
2024.07.03	04:00:00	2331.699	2332.986	2331.699	2332.603	676	0	200
2024.07.03	04:15:00	2332.603	2333.200	2332.296	2332.822	643	0	199
2024.07.03	04:30:00	2332.820	2334.145	2332.750	2333.864	765	0	200
2024.07.03	04:45:00	2333.870	2335.295	2333.403	2334.417	837	0	199
2024.07.03	05:00:00	2334.384	2335.540	2333.988	2334.909	941	0	200
2024.07.03	05:15:00	2334.903	2335.811	2334.346	2334.426	874	0	199
2024.07.03	05:30:00	2334.428	2334.955	2333.020	2333.449	1394	0	199
2024.07.03	05:45:00	2333.433	2333.815	2331.922	2333.324	1102	0	199
2024.07.03	06:00:00	2333.340	2335.373	2332.879	2334.477	1230	0	200
2024.07.03	06:15:00	2334.547	2336.077	2334.369	2335.291	1250	0	200
2024.07.03	06:30:00	2335.226	2337.147	2333.648	2336.987	1311	0	200
2024.07.03	06:45:00	2336.980	2341.244	2336.001	2340.114	1761	0	199
2024.07.03	07:00:00	2340.145	2342.852	2339.819	2342.673	1534	0	199
2024.07.03	07:15:00	2342.655	2344.362	2341.701	2341.917	1499	0	199
2024.07.03	07:30:00	2341.950	2342.178	2338.868	2340.760	1362	0	199
2024.07.03	07:45:00	2340.733	2347.201	2340.170	2345.303	1946	0	199
2024.07.03	08:00:00	2345.320	2347.549	2345.157	2347.038	1593	0	200
2024.07.03	08:15:00	2347.006	2347.299	2345.386	2345.535	1405	0	200
2024.07.03	08:30:00	2345.573	2346.222	2344.767	2345.028	1122	0	199
2024.07.03	08:45:00	2344.998	2345.537	2343.080	2344.589	1401	0	199
2024.07.03	09:00:00	2344.642	2345.564	2343.482	2345.091	1140	0	200
2024.07.03	09:15:00	2345.079	2345.080	2342.464	2343.356	1166	0	200
2024.07.03	09:30:00	2343.310	2344.317	2342.123	2343.586	1117	0	199
2024.07.03	09:45:00	2343.562	2346.463	2342.657	2346.180	1317	0	199
2024.07.03	10:00:00	2346.211	2348.480	2345.161	2345.372	1315	0	199
2024.07.03	10:15:00	2345.376	2347.202	2344.530	2346.202	1113	0	199
2024.07.03	10:30:00	2346.257	2349.335	2345.554	2347.947	1493	0	200
2024.07.03	10:45:00	2347.925	2349.482	2346.901	2346.988	1188	0	200
2024.07.03	11:00:00	2346.953	2346.953	2344.940	2345.884	1293	0	200
2024.07.03	11:15:00	2345.830	2345.830	2342.426	2344.641	1497	0	199
2024.07.03	11:30:00	2344.634	2345.588	2344.617	2344.753	1118	0	199
2024.07.03	11:45:00	2344.759	2346.945	2343.701	2345.373	1281	0	199
2024.07.03	12:00:00	2345.394	2347.467	2344.871	2346.229	1658	0	200
2024.07.03	12:15:00	2346.283	2349.707	2345.165	2348.584	2714	0	199
2024.07.03	12:30:00	2348.716	2356.165	2348.248	2352.718	2568	0	200
2024.07.03	12:45:00	2352.670	2353.165	2348.465	2350.472	2562	0	199
2024.07.03	13:00:00	2350.430	2353.142	2347.473	2352.726	3371	0	199
2024.07.03	13:15:00	2352.670	2353.126	2349.034	2349.905	2385	0	199
2024.07.03	13:30:00	2349.949	2357.803	2349.575	2357.310	2810	0	199
2024.07.03	13:45:00	2357.358	2358.734	2354.627	2355.479	2815	0	199
2024.07.03	14:00:00	2355.563	2363.236	2355.563	2362.791	4972	0	199
2024.07.03	14:15:00	2362.724	2364.245	2357.659	2358.169	3103	0	199
2024.07.03	14:30:00	2358.138	2363.926	2358.138	2363.714	2819	0	200
2024.07.03	14:45:00	2363.670	2364.926	2361.548	2362.369	2514	0	199
2024.07.03	15:00:00	2362.425	2363.765	2359.960	2363.002	2414	0	200
2024.07.03	15:15:00	2362.992	2363.259	2360.626	2362.619	2029	0	200
2024.07.03	15:30:00	2362.651	2362.897	2360.610	2362.643	1730	0	199
2024.07.03	15:45:00	2362.687	2363.982	2361.923	2363.040	1472	0	200
2024.07.03	16:00:00	2363.001	2363.146	2359.918	2360.769	1363	0	200
2024.07.03	16:15:00	2360.814	2362.019	2358.229	2358.479	1550	0	199
2024.07.03	16:30:00	2358.446	2360.204	2358.033	2359.302	1494	0	199
2024.07.03	16:45:00	2359.266	2359.697	2355.133	2356.512	1535	0	199
2024.07.03	17:00:00	2356.486	2356.744	2353.843	2356.103	1538	0	199
2024.07.03	17:15:00	2356.065	2360.901	2355.790	2360.415	1618	0	199
2024.07.03	17:30:00	2360.362	2360.362	2357.589	2357.866	1062	0	199
2024.07.03	17:45:00	2357.808	2357.924	2355.855	2356.814	974	0	199
2024.07.03	18:00:00	2356.775	2357.968	2356.191	2357.106	918	0	199
2024.07.03	18:15:00	2357.098	2357.862	2355.699	2356.528	816	0	200
2024.07.03	18:30:00	2356.576	2356.852	2355.180	2355.620	804	0	199
2024.07.03	18:45:00	2355.587	2356.906	2355.270	2356.300	731	0	200
2024.07.03	19:00:00	2356.345	2356.551	2355.323	2356.377	750	0	199
2024.07.03	19:15:00	2356.390	2356.689	2354.825	2354.895	711	0	200
2024.07.03	19:30:00	2354.856	2355.576	2353.933	2354.235	693	0	199
2024.07.03	19:45:00	2354.288	2354.673	2353.614	2354.280	637	0	199
2024.07.03	20:00:00	2354.302	2355.285	2354.222	2354.955	389	0	199
2024.07.03	20:15:00	2354.956	2355.269	2354.261	2354.617	359	0	199
2024.07.03	20:30:00	2354.620	2356.176	2354.577	2355.900	363	0	199
2024.07.03	20:45:00	2355.894	2356.438	2355.717	2356.114	382	0	199
2024.07.03	22:00:00	2357.081	2357.232	2356.218	2356.470	419	0	200
2024.07.03	22:15:00	2356.493	2356.660	2356.100	2356.560	336	0	200
2024.07.03	22:30:00	2356.565	2357.965	2356.263	2357.786	481	0	200
2024.07.03	22:45:00	2357.766	2359.212	2357.700	2358.789	508	0	200
2024.07.03	23:00:00	2358.840	2358.905	2357.655	2358.419	519	0	199
2024.07.03	23:15:00	2358.431	2358.788	2358.087	2358.432	379	0	200
2024.07.03	23:30:00	2358.483	2359.579	2358.483	2359.232	450	0	200
2024.07.03	23:45:00	2359.251	2359.311	2358.043	2358.699	601	0	199
2024.07.04	00:00:00	2358.721	2358.864	2356.441	2356.846	819	0	200
2024.07.04	00:15:00	2356.855	2358.229	2356.716	2357.989	714	0	200
2024.07.04	00:30:00	2357.983	2358.005	2356.955	2357.731	670	0	199
2024.07.04	00:45:00	2357.734	2359.263	2357.486	2358.565	657	0	200
2024.07.04	01:00:00	2358.541	2361.041	2358.280	2359.113	1433	0	199
2024.07.04	01:15:00	2359.104	2362.534	2358.273	2361.480	1220	0	200
2024.07.04	01:30:00	2361.428	2361.957	2360.222	2361.950	1094	0	199
2024.07.04	01:45:00	2361.993	2362.308	2360.977	2361.937	929	0	200
2024.07.04	02:00:00	2361.913	2362.217	2359.711	2359.711	1006	0	200
2024.07.04	02:15:00	2359.723	2360.571	2359.319	2359.405	725	0	199
2024.07.04	02:30:00	2359.403	2360.085	2357.751	2357.970	932	0	199
2024.07.04	02:45:00	2358.010	2360.122	2357.388	2359.297	971	0	199
2024.07.04	03:00:00	2359.306	2360.131	2357.494	2357.885	1103	0	199
2024.07.04	03:15:00	2357.923	2360.303	2357.683	2359.888	1026	0	199
2024.07.04	03:30:00	2359.905	2360.184	2358.778	2359.678	775	0	200
2024.07.04	03:45:00	2359.669	2359.850	2357.153	2358.103	951	0	199
2024.07.04	04:00:00	2358.102	2359.373	2357.810	2357.993	789	0	200
2024.07.04	04:15:00	2357.968	2358.729	2357.592	2358.235	689	0	200
2024.07.04	04:30:00	2358.239	2359.358	2358.165	2358.372	621	0	200
2024.07.04	04:45:00	2358.388	2359.587	2358.128	2358.529	700	0	200
2024.07.04	05:00:00	2358.483	2358.588	2357.387	2357.387	655	0	199
2024.07.04	05:15:00	2357.397	2357.543	2355.483	2356.210	838	0	200
2024.07.04	05:30:00	2356.171	2357.652	2355.603	2356.439	1101	0	199
2024.07.04	05:45:00	2356.448	2357.466	2355.698	2356.872	1047	0	199
2024.07.04	06:00:00	2356.877	2357.199	2354.886	2355.567	1114	0	200
2024.07.04	06:15:00	2355.571	2355.571	2353.556	2353.665	1129	0	200
2024.07.04	06:30:00	2353.616	2356.276	2350.364	2355.211	1674	0	199
2024.07.04	06:45:00	2355.169	2356.836	2354.743	2356.310	1049	0	200
